id;Data;Ano_Construção;Ano_Reforma;Sala;Escritório;Cozinha;Quarto;Banheiro;Andares; Preço 
11247;20140623;2008;0;2;0;1;4;2.5;2;300000
11248;20150320;1973;0;1;0;1;3;2.25;1;270000
11249;20150303;1947;0;1;0;1;4;1.75;1;575000
11250;20150211;1968;0;1;0;1;3;1.5;1;246900
11251;20150406;2006;0;2;0;1;2;2.5;2;635000
11252;20150317;1900;1973;1;0;1;3;2;1;450000
11253;20140910;1968;0;1;0;1;3;1;1;215000
11254;20140611;2004;0;2;0;1;3;3.5;2;785000
11255;20150220;1977;0;1;0;1;4;3;1;522500
11256;20140722;1978;0;2;0;1;2;1.5;2;150000
11257;20141215;1946;0;1;0;1;2;1.75;1;199950
11258;20140618;1989;0;2;0;1;4;4.25;2;3000000
11259;20140710;1999;0;2;0;1;3;2;2;379900
11260;20141121;2006;0;2;0;1;4;2.5;2;950000
11261;20141203;1909;0;2;0;1;6;2.75;2;865000
11262;20140604;1961;0;1;0;1;3;1.75;1;785000
11263;20140625;1968;0;1;0;1;3;2.25;1;245700
11264;20150415;1961;0;1;0;1;3;2.25;1;951000
11265;20150402;1951;0;1;0;1;3;1.75;1;499950
11266;20150211;1989;0;1;0;1;3;1.75;1;257000
11267;20140917;1900;0;1.5;0.5;1;3;2;1.5;549000
11268;20150209;1980;0;2;0;1;3;2.75;2; 1.6e+006 
11269;20141211;1983;0;1;0;1;5;3.75;3; 1.4e+006 
11270;20140820;1927;0;1.5;0.5;1;3;2;1.5;619000
11271;20141009;1993;0;1;0;1;5;3;1;311000
11272;20140701;1960;0;1;0;1;5;2.25;1;600000
11273;20140626;2008;0;2;0;1;4;3.5;2; 1.08e+006 
11274;20140619;1949;0;1;0;1;2;1;1;436000
11275;20140715;1941;0;1;0;1;2;1;1;205000
11276;20140903;1962;0;1;0;1;3;2.25;1;514000
11277;20140903;2006;0;2;0;1;2;2.5;2;530000
11278;20140811;2006;0;2;0;1;5;2.5;2;511000
11279;20140515;1962;2002;2;0;1;4;1.75;2; 2.1e+006 
11280;20150310;2005;0;2;0;1;5;2.5;2;370000
11281;20141216;1943;0;1;0;1;4;1.75;1;500000
11282;20141105;1998;0;2;0;1;4;2.5;2;710000
11283;20140908;1911;0;1;0;1;1;1;1;270000
11284;20140805;1959;0;1.5;0.5;1;3;1.75;1.5;415000
11285;20140605;2003;0;2;0;1;5;4.5;2; 1.8e+006 
11286;20141217;1967;0;1;0;1;3;1.75;1;236000
11287;20141208;2004;0;2;0;1;2;2.5;2;278000
11288;20140603;1954;0;1;0;1;3;2.25;1;312000
11289;20150304;1954;0;1;0;1;3;2.25;1;539000
11290;20140910;1983;0;2;0;1;3;3;2;498000
11291;20140527;1991;0;2;0;1;4;3;2;857000
11292;20150225;1978;0;1;0;1;3;1.75;1;780000
11293;20140923;1938;0;1;0;1;3;2;1;650000
11294;20150409;1973;0;1;0;1;4;1.75;1;559500
11295;20140724;1948;0;1;0;1;2;1;1;219950
11296;20140725;1977;0;2;0;1;4;2.25;2;671500
11297;20140903;1999;0;2;0;1;4;2.5;2;813000
11298;20140728;1965;0;1;0;1;3;2.25;1;182000
11299;20140822;1913;1960;1;0;1;2;1;1;203700
11300;20140505;1902;0;1.5;0.5;1;4;1.75;1.5;740000
11301;20150311;1942;0;1;0;1;2;1;1;230000
11302;20141009;1955;0;1;0;1;3;1;1;128000
11303;20140822;1952;0;1;0;1;3;1;1;345000
11304;20150427;2005;0;2;0;1;4;2.5;2;663000
11305;20140620;1983;0;2;0;1;3;2.5;2;329950
11306;20140811;1999;0;1;0;1;3;2.25;3;10475000000
11307;20141112;1926;0;1;0;1;3;1.75;1;402300
11308;20140507;1922;1956;1.5;0.5;1;4;2.5;1.5;492000
11309;20150507;2006;0;1;0;1;4;2.5;1;448000
11310;20150225;1955;0;1;0;1;3;1;1;273000
11311;20141003;1948;0;1;0;1;3;1;1;335000
11312;20140905;1927;0;1.5;0.5;1;3;3.75;1.5;695000
11313;20150503;1948;0;1;0;1;3;1;1;279000
11314;20141205;1929;0;1;0;1;2;1.75;1;485000
11315;20140812;1966;0;2;0;1;4;2.5;2;383000
11316;20141216;1995;0;2;0;1;4;2.5;2;490000
11317;20141119;1990;0;2;0;1;2;1.5;2;240000
11318;20150224;1943;0;1;0;1;2;1;1;285000
11319;20150225;1977;2014;2;0;1;3;1.5;2;524950
11320;20150407;1985;0;2;0;1;4;2.5;2;729000
11321;20140905;1960;0;1;0;1;3;1.75;1;460000
11322;20141014;1904;0;1.5;0.5;1;3;1.5;1.5;687500
11323;20140814;1972;0;1;0;1;5;2.75;1;1168000000
11324;20141015;1979;0;2;0;1;4;2.25;2;825000
11325;20140729;2003;0;2;0;1;2;2.5;2;314950
11326;20140604;1956;1990;1;0;1;3;2;1;470000
11327;20140818;1958;0;1;0;1;3;1.5;1;500000
11328;20141117;1925;0;1.5;0.5;1;3;1.5;1.5;313000
11329;20140710;1926;0;1;0;1;2;1;1;445000
11330;20140828;1967;0;1;0;1;4;1.75;1;300000
11331;20141014;1912;0;1.5;0.5;1;4;2.5;1.5;619500
11332;20140613;1983;0;1;0;1;3;1.5;1;305000
11333;20150401;2007;0;1;0;1;3;2.5;3;874000
11334;20150313;1991;0;2;0;1;3;2;2;477500
11335;20141110;1926;0;1;0;1;3;2;1;700000
11336;20150306;2005;0;2;0;1;4;3.5;2;515000
11337;20141016;1991;0;2;0;1;4;2.5;2;590000
11338;20140701;1981;0;1;0;1;3;1.75;1;205000
11339;20141022;1987;0;2;0;1;3;3.25;2;310000
11340;20140821;1987;0;2;0;1;2;2.25;2;442500
11341;20141106;2000;0;2;0;1;4;3.5;2;10785000000
11342;20140825;1980;1991;2;0;1;4;2.5;2;530000
11343;20140624;1950;0;1;0;1;4;1.75;1;343500
11344;20150423;1911;0;1.5;0.5;1;4;1.75;1.5;334900
11345;20141105;1969;0;1;0;1;4;1.75;1;544300
11346;20140526;2001;0;2;0;1;3;2.5;2;370000
11347;20140524;1994;0;1;0;1;3;1.75;1;245000
11348;20150210;1928;0;1.5;0.5;1;4;1.75;1.5;535000
11349;20150406;1946;0;1;0;1;2;1;1;202000
11350;20141118;1938;0;2;0;1;4;2.25;2;490000
11351;20141216;1929;0;2;0;1;4;1.5;2;651500
11352;20150114;1961;0;1;0;1;4;2.5;1;270000
11353;20150407;1999;0;2;0;1;3;3.5;2;1164000000
11354;20140716;2007;0;2;0;1;2;1.5;2;289000
11355;20150417;1977;0;1;0;1;3;1.5;1;240000
11356;20140515;1940;0;1;0;1;3;1.75;1;790000
11357;20141222;1995;0;2;0;1;3;2.25;2;350000
11358;20141029;2006;0;2;0;1;3;3.5;2;246950
11359;20150105;1952;0;1;0;1;3;1;1;400000
11360;20150225;2003;0;2;0;1;4;2.5;2;533000
11361;20141021;1962;0;1;0;1;3;1;1;198400
11362;20141029;2007;0;2;0;1;4;2.5;2;495000
11363;20140616;1990;0;2;0;1;4;2.5;2;862000
11364;20140819;1990;0;2;0;1;4;2.5;2;870000
11365;20150224;1966;0;1;0;1;4;1.75;1;875000
11366;20140903;1979;0;2;0;1;6;3.5;2;317000
11367;20140725;1991;0;2;0;1;4;2.75;2;325000
11368;20140920;1907;0;1.5;0.5;1;2;1.5;1.5;615000
11369;20140721;1992;0;2;0;1;4;2.5;2;334950
11370;20140821;1989;0;2;0;1;3;2.5;2;775000
11371;20140822;1967;0;1;0;1;4;2.5;1;600000
11372;20140728;1931;2003;1.5;0.5;1;3;1.75;1.5;565000
11373;20141028;1942;0;1;0;1;2;1;1;292500
11374;20150429;1968;0;1;0;1;3;2.25;1;825000
11375;20150415;2000;0;2;0;1;3;2.5;2;495000
11376;20140520;1941;2009;2;0;1;3;1.5;2;525000
11377;20150511;1910;0;1;0;1;1;1;1;438600
11378;20140814;1984;0;1;0;1;3;2.25;1;507000
11379;20150429;1967;0;1;0;1;3;1.75;1;275900
11380;20140617;2000;0;2;0;1;4;2.5;2; 1.17e+006 
11381;20141209;1957;0;1;0;1;4;1.75;1;275000
11382;20141027;1923;0;1;0;1;3;0.75;1;355000
11383;20150126;1968;0;1;0;1;4;2;1;233000
11384;20140904;1918;0;1.5;0.5;1;3;2.5;1.5;666000
11385;20140811;1979;0;1;0;1;4;2.5;1;317500
11386;20140722;1989;0;1;0;1;4;2;1;420000
11387;20150312;1942;1967;2;0;1;4;2;2;290000
11388;20140603;1952;0;1;0;1;3;2;1;320000
11389;20150323;2004;0;2;0;1;3;2.5;2;650000
11390;20140714;1967;0;1;0;1;3;1.75;1;325000
11391;20140820;1917;0;1;0;1;3;1;1;165000
11392;20140807;1961;0;1;0;1;3;1.75;1;500000
11393;20140716;1964;0;1;0;1;4;1.5;1;443000
11394;20140609;1963;0;1;0;1;3;1.5;1;213400
11395;20141002;1964;0;1;0;1;4;1.75;1;480000
11396;20150115;1978;0;1;0;1;4;2.25;1;275000
11397;20140709;2000;0;2;0;1;3;2.5;2;299880
11398;20140527;2014;0;2;0;1;3;3.5;2;499950
11399;20141203;1972;2007;1;0;1;5;3;1;1705000000
11400;20140806;1960;0;1;0;1;4;2.75;1;550000
11401;20140602;2003;0;2;0;1;4;2.5;2;300000
11402;20141014;1948;2014;1;0;1;3;1.75;1;920000
11403;20140819;2001;0;2;0;1;4;3.25;2; 2.3e+006 
11404;20140724;1928;0;1.5;0.5;1;4;2.75;1.5;620000
11405;20140811;1959;0;1;0;1;3;1;1;253500
11406;20140520;1926;0;1.5;0.5;1;4;2.75;1.5;978000
11407;20141202;1979;0;2;0;1;4;2.5;2;387500
11408;20140624;1948;0;1;0;1;3;1;1;325000
11409;20150410;2008;0;1;0;1;3;2.5;3;568000
11410;20140922;1996;0;2;0;1;4;2.5;2;525000
11411;20140604;1996;0;2;0;1;3;2.5;2;560000
11412;20141020;2008;0;2;0;1;3;2.5;2;394000
11413;20141028;1916;0;1;0;1;2;1;1;484950
11414;20141105;1956;1988;1;0;1;3;2.75;1;1295000000
11415;20140729;1999;0;2;0;1;3;2.5;2;315000
11416;20140509;1993;0;1;0;1;4;2.25;1;590000
11417;20141126;1947;0;1;0;1;1;1;1;106000
11418;20141118;1994;0;2;0;1;3;2.5;2;751000
11419;20141017;1908;0;1;0;1;2;1;1;474000
11420;20140528;1927;0;1;0;1;2;2;1;189000
11421;20141024;2002;0;2;0;1;3;2.5;2;440500
11422;20150318;1979;0;2;0;1;3;2.5;2;1017000000
11423;20150511;2010;0;1;0;1;2;2;1;589000
11424;20140829;1986;0;2;0;1;3;2.25;2;273000
11425;20140620;1962;0;1;0;1;3;3.25;1;950000
11426;20141110;1967;0;2;0;1;2;1.5;2;277700
11427;20141124;1984;0;2;0;1;3;2.25;2;299900
11428;20140603;1959;0;1;0;1;3;1;1;235000
11429;20150506;1952;2004;2;0;1;2;2;2;464000
11430;20150317;1988;0;1;0;1;3;1.75;1;281000
11431;20141107;1951;0;1.5;0.5;1;3;1;1.5;320000
11432;20140620;1997;0;2;0;1;4;2;2;282000
11433;20150220;1972;0;1;0;1;4;1.75;1;745000
11434;20140820;1980;0;1;0;1;3;1.75;1;245000
11435;20141020;1980;0;1;0;1;3;1.75;1;250000
11436;20140922;2005;0;2;0;1;3;2.5;2;470000
11437;20141015;2007;0;2;0;1;3;3.5;2;216650
11438;20150505;1975;0;1;0;1;3;1;1;440000
11439;20140613;1989;0;2;0;1;4;2.5;2;590000
11440;20141028;1975;0;1;0;1;5;2.5;1;935000
11441;20140922;2000;0;2;0;1;3;3.5;2;848000
11442;20150312;2000;0;2;0;1;5;4.25;2;827500
11443;20140520;1919;0;2;0;1;6;3;2;1125000000
11444;20140507;2011;0;1;0;1;2;2.25;1;630000
11445;20140505;1962;0;1.5;0.5;1;5;1;1.5;340000
11446;20140923;1968;1986;1;0;1;4;2.75;1;570000
11447;20141209;1993;0;2;0;1;4;4;2; 2.75e+006 
11448;20150102;1976;0;1;0;1;4;2.5;1;514500
11449;20150413;1940;0;1;0;1;2;1;1;360000
11450;20141217;1943;0;1;0;1;4;1.5;1;228900
11451;20140625;2008;0;2;0;1;3;2.75;2;660000
11452;20150303;2000;0;2;0;1;4;2.5;2;647000
11453;20140610;1976;0;1;0;1;3;1.75;1;366000
11454;20140718;1962;0;1;0;1;5;1.75;1;354000
11455;20140519;1937;1998;2;0;1;4;3.5;2;850000
11456;20140524;1989;0;2;0;1;3;2.5;2;496700
11457;20141104;1965;0;1;0;1;3;2;1;300000
11458;20141017;1961;0;1;0;1;3;1;1;390000
11459;20140519;1985;0;2;0;1;3;2.25;2;350000
11460;20140922;1985;0;2;0;1;3;2.25;2;561000
11461;20140730;1954;2014;1;0;1;3;1.75;1;475000
11462;20141016;2007;0;2;0;1;3;1.5;2;275000
11463;20141028;1980;0;1;0;1;3;1.75;1;290000
11464;20150211;1993;0;1;0;1;3;2.5;1;199000
11465;20150324;2001;0;2;0;1;4;2.5;2;279900
11466;20150505;1940;0;2;0;1;4;2.25;2;1655000000
11467;20150413;1978;0;1;0;1;3;2.5;1;405000
11468;20150127;1977;0;1;0;1;4;2.25;1;615000
11469;20141002;1978;0;1;0;1;3;1.75;1;268000
11470;20140825;1955;0;1.5;0.5;1;4;1.5;1.5;451000
11471;20141215;2012;0;1;0;1;2;2.75;1;850000
11472;20140921;1968;0;2;0;1;5;2.25;2; 1.18e+006 
11473;20140516;1941;0;1;0;1;2;1;1;245000
11474;20140626;1912;0;1;0;1;2;1.75;1;450000
11475;20150409;2002;0;2;0;1;3;3.5;2;370350
11476;20140729;2004;0;1;0;1;3;2.5;3;543000
11477;20150127;1942;0;1;0;1;2;2;1;265000
11478;20150325;2001;0;2;0;1;3;2.5;2;497000
11479;20150412;1979;0;1;0;1;4;2.25;1;419000
11480;20140724;1989;0;2;0;1;4;2.5;2;545800
11481;20150403;1977;0;1;0;1;3;1;1;403000
11482;20141110;1959;0;1.5;0.5;1;3;2;1.5;195000
11483;20141211;1925;0;2;0;1;4;2.5;2;1125000000
11484;20140929;1977;0;1;0;1;5;1.75;1;255000
11485;20140627;1951;0;1;0;1;2;1.5;1;500000
11486;20140505;1960;0;1;0;1;4;2.75;1;855000
11487;20150107;1920;0;1.5;0.5;1;4;2;1.5;390000
11488;20150324;1956;0;1;0;1;3;2;1;339000
11489;20150306;1905;1989;2;0;1;4;3.5;2;1325000000
11490;20150217;1962;0;1;0;1;4;1.5;1;429900
11491;20140925;1975;0;1;0;1;3;1.5;1;370900
11492;20150429;1952;0;1;0;1;3;1;1;457500
11493;20150227;1999;0;2;0;1;4;2.5;2;499000
11494;20150212;1947;0;1;0;1;2;1;1;225000
11495;20140915;1950;0;1;0;1;3;1.75;1;615000
11496;20150113;2001;0;1;0;1;2;1.5;3;455000
11497;20140514;1940;0;1;0;1;3;1;1;458000
11498;20141030;1974;0;1;0;1;3;2.25;1;580000
11499;20140514;2008;0;2;0;1;5;4.5;2;966000
11500;20141007;1954;0;1;0;1;4;1.75;1;240000
11501;20150331;1949;0;1;0;1;1;1;1;229050
11502;20150223;2004;0;1;0;1;3;2.25;3;328500
11503;20150121;1964;0;1;0;1;3;1.5;1;319000
11504;20140502;1945;0;1.5;0.5;1;4;2;1.5;650000
11505;20150217;1996;0;2;0;1;3;2.5;2;398500
11506;20140620;1931;0;1;0;1;1;1;1;250000
11507;20140626;1968;0;1;0;1;3;2;1;815000
11508;20150316;1995;0;2;0;1;3;2.75;2;1065000000
11509;20141001;1981;0;2;0;1;3;2.25;2;510000
11510;20141114;1947;0;1;0;1;2;1.75;1;156000
11511;20140522;1998;0;2;0;1;4;2.75;2;254500
11512;20140721;1960;0;1;0;1;3;2.5;1;760000
11513;20150506;1994;0;2;0;1;3;2.5;2;210000
11514;20140825;1991;0;2;0;1;3;2.5;2;349950
11515;20150402;1942;0;1;0;1;3;2;2.5;676000
11516;20150102;2006;0;2;0;1;4;3.5;2;475000
11517;20140630;1931;0;1.5;0.5;1;4;2.75;1.5;880000
11518;20140903;1997;0;2;0;1;4;3.25;2;1209000000
11519;20141212;1958;0;1;0;1;3;1.5;1;420000
11520;20140523;1951;0;1;0;1;3;1;1;607000
11521;20141124;1981;0;2;0;1;4;1.75;2;475000
11522;20141022;1916;0;1;0;1;2;1.75;1;395000
11523;20150220;1954;0;1;0;1;4;1.75;1;650000
11524;20150331;1966;0;1;0;1;5;2.75;1;625000
11525;20140729;1995;0;2;0;1;3;3;2;849000
11526;20140610;1951;0;1;0;1;3;1.5;1;429950
11527;20141028;2002;0;2;0;1;3;2.5;2;825000
11528;20140829;1916;0;1;0;1;2;1;1;505000
11529;20140512;2008;0;2;0;1;2;1;2;265000
11530;20140625;1954;0;1;0;1;3;1;1;283000
11531;20150407;1979;0;1;0;1;3;2.75;1;560000
11532;20141113;1987;0;2;0;1;4;2.5;2;765000
11533;20140722;1975;0;1;0;1;5;2.75;1;610000
11534;20140903;1996;0;1;0;1;3;2.5;1;589000
11535;20140618;1900;0;1.5;0.5;1;3;1;1.5;192500
11536;20150109;1995;0;1;0;1;3;3.25;1; 3.2e+006 
11537;20150213;1940;0;1;0;1;3;1;1;550000
11538;20141014;1928;0;1.5;0.5;1;2;1.5;1.5;460000
11539;20140703;1962;0;1;0;1;4;2.25;1;264500
11540;20150427;1947;0;1;0;1;3;1;1;339000
11541;20141112;1992;0;1;0;1;4;3.5;3;950000
11542;20140822;1956;0;1;0;1;3;1.75;1;677500
11543;20141205;1999;0;2;0;1;4;2.5;2;690000
11544;20140509;1984;0;1;0;1;4;2.25;1;312000
11545;20141022;1966;0;1;0;1;5;1.75;1;840000
11546;20140701;2004;0;2;0;1;3;3.5;2;357500
11547;20150427;1940;0;1;0;1;3;1.5;1;675000
11548;20141021;1988;0;2;0;1;3;2.75;2;515000
11549;20140623;2014;0;2;0;1;4;2.5;2;491234
11550;20150319;1988;0;1;0;1;3;2;1;290000
11551;20140821;1975;0;1;0;1;4;2.5;1;490000
11552;20150428;1964;0;1;0;1;4;2;1;810000
11553;20150220;1956;0;1;0;1;3;1.5;1;252000
11554;20150410;2001;0;2;0;1;3;2.5;2;299999
11555;20150309;1993;0;2;0;1;3;2.75;2;400000
11556;20141229;1925;0;1.5;0.5;1;5;2;1.5;530000
11557;20140911;1955;0;1;0;1;3;2;1;357000
11558;20150310;1939;0;1;0;1;3;1.75;1;365000
11559;20150203;2005;0;2;0;1;4;2.5;2;804000
11560;20140904;1914;2005;1;0;1;3;2;1;808250
11561;20150514;1994;0;2;0;1;4;2.5;2;360000
11562;20141023;1987;0;1;0;1;3;1.75;1;240000
11563;20140722;1988;0;1;0;1;2;2;1;335000
11564;20140829;1953;0;1;0;1;3;1.75;1;380000
11565;20140515;1940;0;1;0;1;3;1.75;1;350000
11566;20140925;1964;0;1;0;1;3;1;1;194000
11567;20150325;1936;0;1;0;1;3;1;1;310000
11568;20150209;1980;0;1;0;1;3;1.75;1;315000
11569;20141208;1985;0;1;0;1;3;1.75;1;258950
11570;20140617;2004;0;2;0;1;2;2.25;2;479000
11571;20141110;1966;0;1;0;1;5;1.5;1;510000
11572;20140709;1967;0;1;0;1;3;2;1;400000
11573;20150401;2004;0;2;0;1;4;3.5;2; 1.45e+006 
11574;20141029;1913;0;1.5;0.5;1;5;2;1.5;680000
11575;20140508;1906;0;1;0;1;6;3;2.5; 1.75e+006 
11576;20140804;1967;0;1;0;1;3;1.75;1;335000
11577;20140623;1978;0;1;0;1;5;2.5;1;460000
11578;20140502;1966;0;1;0;1;4;2.25;1;440000
11579;20150326;2006;0;1;0;1;2;2;1;412250
11580;20141120;1985;0;2;0;1;3;1.5;2;185000
11581;20150407;1975;0;1;0;1;3;2;1;286500
11582;20150502;2002;0;2;0;1;4;2.5;2;422000
11583;20150319;1985;0;2;0;1;3;2.25;2;408000
11584;20141027;1949;0;1;0;1;2;1;1;306500
11585;20150413;2005;0;2;0;1;4;2.5;2;359900
11586;20140709;2002;0;2;0;1;3;2.5;2;560000
11587;20140827;1970;0;1;0;1;3;1;1;259875
11588;20141105;1970;0;1;0;1;3;1;1;385000
11589;20141007;1945;0;1;0;1;1;1;1;188000
11590;20140615;1926;0;1.5;0.5;1;4;3.25;1.5;1142000000
11591;20141010;1927;0;1;0;1;3;1;1;255000
11592;20140730;1976;2003;2;0;1;4;2.75;2;1185000000
11593;20140529;1921;0;1;0;1;4;1.75;1;635200
11594;20150428;1956;1979;2;0;1;3;1.75;2;355000
11595;20150130;1998;0;1.5;0.5;1;3;2.5;3.5;544000
11596;20150422;1998;0;2;0;1;3;1.5;2;402000
11597;20141226;1910;0;1.5;0.5;1;4;1.5;1.5;575000
11598;20140724;1977;0;1;0;1;3;1.75;1;216000
11599;20140617;2004;0;2;0;1;4;3.5;2; 1.2e+006 
11600;20140522;1923;2015;2;0;1;4;3.25;2;850000
11601;20140516;2004;0;2;0;1;3;2;2;238000
11602;20150413;1912;0;1.5;0.5;1;4;1.75;1.5;625000
11603;20140701;1997;0;2;0;1;5;3.25;2; 1.11e+006 
11604;20140528;1995;0;2;0;1;3;2.5;2;820000
11605;20141201;1974;0;1;0;1;3;2.5;1;355000
11606;20150303;1960;0;1;0;1;4;1.5;1;495000
11607;20150302;1991;0;2;0;1;5;2.5;2; 1.3e+006 
11608;20140505;1954;0;2;0;1;3;2.5;2;398750
11609;20140716;2006;0;2;0;1;4;2.5;2;835000
11610;20141002;1967;0;1;0;1;6;2.75;1;705000
11611;20150504;1900;0;2;0;1;4;1.5;2;625000
11612;20150211;1990;0;2;0;1;4;2.5;2;550000
11613;20140529;1940;0;1;0;1;3;1.5;1;540000
11614;20140604;1920;0;1;0;1;2;1;1;519000
11615;20150128;1996;0;2;0;1;4;2.5;2;311000
11616;20150406;1968;0;1;0;1;4;2.5;1;305000
11617;20140703;1963;0;1.5;0.5;1;4;2.75;1.5;395000
11618;20141107;1969;0;1;0;1;4;1.5;1;275000
11619;20140807;2003;0;2;0;1;3;3.25;2;450000
11620;20140911;1955;0;1;0;1;2;1;1;324000
11621;20150415;1928;0;2;0;1;5;3.25;2;2795000000
11622;20140716;1906;0;1.5;0.5;1;4;1;1.5;565000
11623;20140707;1960;0;2;0;1;4;1.75;2;373000
11624;20140708;1927;0;1.5;0.5;1;2;2;1.5;613000
11625;20141107;1981;0;1;0;1;4;2.25;1;614000
11626;20150505;1964;0;1;0;1;4;1.75;1;595000
11627;20140821;1983;0;1;0;1;2;1;1;440000
11628;20150317;1954;0;1;0;1;3;1.5;1;425000
11629;20140925;1912;0;1;0;1;2;1;1;407000
11630;20140825;1955;0;1;0;1;3;1.5;1;472000
11631;20140617;2010;0;1;0;1;3;2.5;3;472000
11632;20141022;1959;0;1;0;1;5;2.75;1; 1.25e+006 
11633;20140708;1945;0;1;0;1;3;1.75;1;412000
11634;20150406;1959;2015;1;0;1;3;1;1;717000
11635;20140812;1959;0;1;0;1;3;1;1;425000
11636;20140819;1944;0;1;0;1;4;2;1;299999
11637;20150507;1992;0;1;0;1;3;2;1;254000
11638;20150212;1961;0;1;0;1;3;1;1;178500
11639;20141121;1910;0;1;0;1;3;1.75;1;800000
11640;20140911;1922;0;1;0;1;3;1;1;420000
11641;20150312;1940;0;1;0;1;2;1;1;319900
11642;20150302;1944;0;1;0;1;2;1.5;1;350000
11643;20140528;1959;0;1;0;1;6;2.75;1;968000
11644;20150225;2000;0;1;0;1;3;2;3;491000
11645;20150421;2002;0;2;0;1;3;2.5;2;948000
11646;20140924;1925;2004;2;0;1;3;2.5;2;900000
11647;20150309;1977;0;1;0;1;3;1.75;1;270000
11648;20140617;1980;0;1;0;1;3;1.5;1;198000
11649;20141121;1953;0;1;0;1;2;1;1;250000
11650;20140730;2004;0;2;0;1;4;2.5;2;615000
11651;20140916;1988;0;2;0;1;3;2.5;2;550000
11652;20141017;1987;0;2;0;1;2;2.5;2;190000
11653;20141007;1984;0;1;0;1;4;2.25;1;629000
11654;20141007;1955;0;1;0;1;3;1.75;1;434000
11655;20141008;1964;0;1;0;1;3;1;1;415885
11656;20140602;1926;0;1;0;1;3;2.5;1;550000
11657;20150121;1991;0;1;0;1;1;0.75;1;272000
11658;20140627;1988;0;2;0;1;3;2.5;2;665000
11659;20141009;1971;0;1;0;1;3;2;1;510000
11660;20140904;1965;0;1;0;1;3;2;1;530000
11661;20141020;1970;0;1;0;1;3;1;1;355000
11662;20150223;1955;0;1;0;1;4;1;1;255000
11663;20140724;1990;0;2;0;1;4;2.75;2;790000
11664;20141202;1952;0;2;0;1;5;1.75;2;695000
11665;20141107;1954;0;1;0;1;2;2;1;255000
11666;20140723;1985;0;1.5;0.5;1;3;2.25;1.5;410000
11667;20140625;1940;0;1;0;1;4;2.75;1;650000
11668;20150318;1913;0;1.5;0.5;1;4;1.75;1.5;675000
11669;20140701;2007;0;2;0;1;2;2.5;2;332888
11670;20150220;1976;0;1;0;1;3;1.75;1;300000
11671;20140801;1954;0;1;0;1;4;1.5;1;320000
11672;20150508;1963;0;1;0;1;5;2.25;1;342500
11673;20150320;1992;0;2;0;1;4;2.5;2;752875
11674;20140630;2008;0;2;0;1;5;3.5;2; 1.73e+006 
11675;20140814;1910;0;1;0;1;1;0.5;1;255000
11676;20141103;1991;0;2;0;1;3;2.5;2;244000
11677;20150401;2006;0;2;0;1;5;3.25;2; 1.42e+006 
11678;20141110;1956;0;1;0;1;3;1;1;218000
11679;20141203;1950;0;1.5;0.5;1;4;1;1.5;359000
11680;20141027;2003;0;2;0;1;4;2.75;2;840000
11681;20140507;1985;0;2;0;1;5;3.75;2;900000
11682;20141009;1972;0;1.5;0.5;1;4;1.75;1.5;205000
11683;20150121;1993;0;2;0;1;3;2.5;2;205000
11684;20150408;1951;0;2;0;1;2;1.5;2;500000
11685;20150109;2001;0;2;0;1;4;2.5;2;510000
11686;20140620;2002;0;2;0;1;6;4.25;2;1135000000
11687;20150430;1908;0;2;0;1;4;2.25;2;1545000000
11688;20140721;1953;0;1;0;1;3;1.5;1;210000
11689;20141209;1981;0;1;0;1;3;1.75;1;597500
11690;20141029;1932;0;1.5;0.5;1;2;1;1.5;400000
11691;20140821;1952;0;1;0;1;3;1;1;412000
11692;20150325;2005;0;1;0;1;2;1.5;3;299950
11693;20150423;1922;2003;1.5;0.5;1;4;3;1.5;1081000000
11694;20141118;1990;0;2;0;1;4;2.5;2;422500
11695;20140714;1968;0;1;0;1;3;2;1;410000
11696;20140528;1900;2014;2;0;1;4;3.25;2; 1.4e+006 
11697;20140715;1974;0;1;0;1;3;2;1;245000
11698;20140702;1990;0;1.5;0.5;1;4;3;1.5;720000
11699;20141024;1935;0;1;0;1;2;1;1;315000
11700;20150224;1987;0;2;0;1;2;2.5;2;191950
11701;20140923;2005;0;2;0;1;4;2.5;2;455000
11702;20140516;1931;0;1.5;0.5;1;3;1.5;1.5;523000
11703;20141024;1918;1983;2;0;1;3;2.25;2;250000
11704;20150113;1929;2012;1.5;0.5;1;3;3;1.5;294000
11705;20141010;1961;0;1;0;1;3;2.25;1;490000
11706;20140916;1971;0;1;0;1;4;1;1;310000
11707;20140721;1961;0;1;0;1;3;1.5;1;265000
11708;20140811;1968;0;1;0;1;4;1.75;1;402000
11709;20140509;2007;0;1;0;1;2;2.5;1;705000
11710;20141124;2005;0;2;0;1;4;2.5;2;589450
11711;20141223;1964;0;1;0;1;3;1.5;1;219950
11712;20140813;1975;0;2;0;1;3;2.25;2;750000
11713;20140821;1904;0;1;0;1;2;1.75;1;478000
11714;20140714;1958;0;1;0;1;3;1;1;170000
11715;20140612;1986;0;1;0;1;4;2.25;1;489950
11716;20140606;1936;0;1.5;0.5;1;2;2.25;1.5; 1.37e+006 
11717;20150302;1996;0;2;0;1;3;2.5;2;319950
11718;20141124;1938;0;1;0;1;2;1;1;208417
11719;20141117;1914;1973;1;0;1;4;2;1;410000
11720;20140725;1969;0;1;0;1;4;2.75;1;590000
